Date,weekday,Holiday,working _day,holiday_sequence,trans_date_set,trans_month,trans_year,prevweek_mean,total_amount_withdrawn
11/06/2017,1,NAH,H,HHW,11,6,2017,40462.27256,60693.40884
12/06/2017,2,NAH,W,HWW,12,6,2017,36721.75372,55082.63058
13/06/2017,3,NAH,W,WWW,13,6,2017,35744.36864,53616.55296
14/06/2017,4,NAH,W,WWW,14,6,2017,48266.65568,72399.98352
15/06/2017,5,NAH,W,WWW,15,6,2017,34862.51744,52293.77616
16/06/2017,6,NAH,W,WWH,16,6,2017,49567.3862,74351.0793
17/06/2017,7,NAH,H,WHH,17,6,2017,22281.44032,33422.16048
18/06/2017,1,O,H,HHW,18,6,2017,33392.76544,50089.14816
19/06/2017,2,NAH,W,HWW,19,6,2017,28829.18548,43243.77822
20/06/2017,3,NAH,W,WWW,20,6,2017,42181.8824,63272.8236
21/06/2017,4,NAH,W,WWW,21,6,2017,35759.06616,53638.59924
22/06/2017,5,NAH,W,WWW,22,6,2017,38874.9404,58312.4106
23/06/2017,6,OH,W,WWH,23,6,2017,47201.08548,70801.62822
24/06/2017,7,NAH,H,WHH,24,6,2017,29542.0152,44313.0228
25/06/2017,1,OH,H,HHW,25,6,2017,34759.6348,52139.4522
26/06/2017,2,R-M,W,HWW,26,6,2017,35516.55708,53274.83562
27/06/2017,3,NAH,W,WWW,27,6,2017,44459.998,66689.997
28/06/2017,4,NAH,W,WWW,28,6,2017,62942.1294,94413.1941
29/06/2017,5,NAH,W,WWW,29,6,2017,49148.50688,73722.76032
30/06/2017,6,NAH,W,WWH,30,6,2017,77132.58493,115698.8774
01/07/2017,7,NAH,H,WHH,1,7,2017,47693.4524,71540.1786
02/07/2017,1,NAH,H,HHW,2,7,2017,66682.64827,100023.9724
03/07/2017,2,NAH,W,HWW,3,7,2017,31981.80352,47972.70528
04/07/2017,3,NAH,W,WWW,4,7,2017,54013.386,81020.079
05/07/2017,4,NAH,W,WWW,5,7,2017,54270.5926,81405.8889
06/07/2017,5,NAH,W,WWW,6,7,2017,25654.52116,38481.78174
07/07/2017,6,NAH,W,WWH,7,7,2017,45003.80624,67505.70936
08/07/2017,7,NAH,H,WHH,8,7,2017,41050.17336,61575.26004
09/07/2017,1,O,H,HHW,9,7,2017,50302.2622,75453.3933
10/07/2017,2,NAH,W,HWW,10,7,2017,28836.53424,43254.80136
11/07/2017,3,NAH,W,WWW,11,7,2017,32503.56548,48755.34822
12/07/2017,4,NAH,W,WWW,12,7,2017,33069.42,49604.13
13/07/2017,5,NAH,W,WWW,13,7,2017,22648.87832,33973.31748
14/07/2017,6,NAH,W,WWH,14,7,2017,32106.73244,48160.09866
15/07/2017,7,NAH,H,WHH,15,7,2017,28726.30284,43089.45426
16/07/2017,1,NAH,H,HHW,16,7,2017,34855.16868,52282.75302
17/07/2017,2,NAH,W,HWW,17,7,2017,41909.97828,62864.96742
18/07/2017,3,NAH,W,WWW,18,7,2017,56974.93628,85462.40442
19/07/2017,4,NAH,W,WWW,19,7,2017,40000,61189.45014
20/07/2017,5,NAH,W,WWW,20,7,2017,44842.13352,67263.20028
21/07/2017,6,NAH,W,WWH,21,7,2017,53344.64884,80016.97326
22/07/2017,7,NAH,H,WHH,22,7,2017,23780.58736,35670.88104
23/07/2017,1,NAH,H,HHW,23,7,2017,38419.31728,57628.97592
24/07/2017,2,NAH,W,HWW,24,7,2017,22920.78244,34381.17366
25/07/2017,3,NAH,W,WWW,25,7,2017,34744.93728,52117.40592
26/07/2017,4,NAH,W,WWW,26,7,2017,44878.87732,67318.31598
27/07/2017,5,NAH,W,WWW,27,7,2017,43240.10384,64860.15576
28/07/2017,6,NAH,W,WWH,28,7,2017,77022.35353,115533.5303
29/07/2017,7,NAH,H,WHH,29,7,2017,49493.8986,74240.8479
30/07/2017,1,NAH,H,HHW,30,7,2017,55497.83552,83246.75328
31/07/2017,2,NAH,W,HWW,31,7,2017,42005.51216,63008.26824
01/08/2017,3,NAH,W,WWW,1,8,2017,44290.97652,66436.46478
02/08/2017,4,NAH,W,WWW,2,8,2017,61964.74432,92947.11648
03/08/2017,5,NAH,W,WWW,3,8,2017,55380.25536,83070.38304
04/08/2017,6,NAH,W,WWH,4,8,2017,60825.68652,91238.52978
05/08/2017,7,NAH,H,WHH,5,8,2017,47384.80448,71077.20672
06/08/2017,1,O,H,HHW,6,8,2017,41954.07084,62931.10626
07/08/2017,2,OH,W,HWW,7,8,2017,40829.71056,61244.56584
08/08/2017,3,NAH,W,WWW,8,8,2017,39977.2544,59965.8816
09/08/2017,4,NAH,W,WWW,9,8,2017,52000,78473.73366
10/08/2017,5,NAH,W,WWW,10,8,2017,35656.18352,53484.27528
11/08/2017,6,NAH,W,WWH,11,8,2017,27352.08472,41028.12708
12/08/2017,7,NAH,H,WHH,12,8,2017,55049.56116,82574.34174
13/08/2017,1,NAH,H,HHW,13,8,2017,47649.35984,71474.03976
14/08/2017,2,O,W,HWW,14,8,2017,38750.01148,58125.01722
15/08/2017,3,NH,W,WWW,15,8,2017,42791.82948,64187.74422
16/08/2017,4,NAH,W,WWW,16,8,2017,55218.58264,82827.87396
17/08/2017,5,OH,W,WWW,17,8,2017,23244.12788,34866.19182
18/08/2017,6,NAH,W,WWH,18,8,2017,30056.4284,45084.6426
19/08/2017,7,NAH,H,WHH,19,8,2017,32555.0068,48832.5102
20/08/2017,1,NAH,H,HHW,20,8,2017,32481.5192,48722.2788
21/08/2017,2,NAH,W,HWW,21,8,2017,37618.30244,56427.45366
22/08/2017,3,NAH,W,WWW,22,8,2017,40543.10892,60814.66338
23/08/2017,4,NAH,W,WWW,23,8,2017,53594.50668,80391.76002
24/08/2017,5,NAH,W,WWW,24,8,2017,40219.76348,60329.64522
25/08/2017,6,OH,W,WWH,25,8,2017,32657.88944,48986.83416
26/08/2017,7,NAH,H,WHH,26,8,2017,37302.30576,55953.45864
27/08/2017,1,NAH,H,HHW,27,8,2017,34201.12904,51301.69356
28/08/2017,2,NAH,W,HWW,28,8,2017,23192.68656,34789.02984
29/08/2017,3,NAH,W,WWW,29,8,2017,48700,73149.55704
30/08/2017,4,NAH,W,WWW,30,8,2017,53925.20088,80887.80132
31/08/2017,5,NAH,W,WWW,31,8,2017,29181.92596,43772.88894
01/09/2017,6,NAH,W,WWH,1,9,2017,60855.08156,91282.62234
02/09/2017,7,NH,H,WHH,2,9,2017,54579.24052,81868.86078
03/09/2017,1,NAH,H,HHW,3,9,2017,58422.642,87633.963
04/09/2017,2,OH,W,HWW,4,9,2017,47039.41276,70559.11914
05/09/2017,3,NAH,W,WWW,5,9,2017,27234.50456,40851.75684
06/09/2017,4,NAH,W,WWW,6,9,2017,32650.54068,48975.81102
07/09/2017,5,NAH,W,WWW,7,9,2017,22994.27004,34491.40506
08/09/2017,6,NAH,W,WWH,8,9,2017,34450.98688,51676.48032
09/09/2017,7,NAH,H,WHH,9,9,2017,31533.52916,47300.29374
10/09/2017,1,NAH,H,HHW,10,9,2017,22038.93124,33058.39686
11/09/2017,2,NAH,W,HWW,11,9,2017,39418.74864,59128.12296
12/09/2017,3,NAH,W,WWW,12,9,2017,29402.38876,44103.58314
13/09/2017,4,NAH,W,WWW,13,9,2017,24677.13608,37015.70412
14/09/2017,5,NAH,W,WWW,14,9,2017,21774.37588,32661.56382
15/09/2017,6,NAH,W,WWH,15,9,2017,45283.05912,67924.58868
16/09/2017,7,NAH,H,WHH,16,9,2017,29321.5524,43982.3286
17/09/2017,1,NAH,H,HHW,17,9,2017,42468.48404,63702.72606
18/09/2017,2,NAH,W,HWW,18,9,2017,26257.11948,39385.67922
19/09/2017,3,NAH,W,WWW,19,9,2017,24552.20716,36828.31074
20/09/2017,4,NAH,W,WWW,20,9,2017,44989.10872,67483.66308
21/09/2017,5,R-H,W,WWW,21,9,2017,28241.28468,42361.92702
22/09/2017,6,NAH,W,WWH,22,9,2017,28226.58716,42339.88074
23/09/2017,7,NAH,H,WHH,23,9,2017,37735.8826,56603.8239
24/09/2017,1,NAH,H,HHW,24,9,2017,33818.99352,50728.49028
25/09/2017,2,NAH,W,HWW,25,9,2017,36332.26944,54498.40416
26/09/2017,3,R-H,W,WWW,26,9,2017,34568.56704,51852.85056
27/09/2017,4,OH,W,WWW,27,9,2017,57944.9726,86917.4589
28/09/2017,5,OH,W,WWW,28,9,2017,55700,83687.67888
29/09/2017,6,OH,W,WWH,29,9,2017,24963.73772,37445.60658
30/09/2017,7,NH,H,WHH,30,9,2017,47208.43424,70812.65136
01/10/2017,1,NH,H,HHW,1,10,2017,50000,92583.35286
02/10/2017,2,NH,W,HWW,2,10,2017,61744.28152,92616.42228
03/10/2017,3,NAH,W,WWW,3,10,2017,28836.53424,43254.80136
04/10/2017,4,NAH,W,WWW,4,10,2017,53616.55296,80424.82944
05/10/2017,5,OH,W,WWW,5,10,2017,35744.36864,53616.55296
06/10/2017,6,NAH,W,WWH,6,10,2017,48663.48872,72995.23308
07/10/2017,7,NAH,H,WHH,7,10,2017,38529.54868,57794.32302
08/10/2017,1,OH,H,HHW,8,10,2017,34730.23976,52095.35964
09/10/2017,2,NAH,W,HWW,9,10,2017,33738.15716,50607.23574
10/10/2017,3,NAH,W,WWW,10,10,2017,44320.37156,66480.55734
11/10/2017,4,NAH,W,WWW,11,10,2017,43445.86912,65168.80368
12/10/2017,5,NAH,W,WWW,12,10,2017,38794.10404,58191.15606
13/10/2017,6,NAH,W,WWH,13,10,2017,34289.31416,51433.97124
14/10/2017,7,NAH,H,WHH,14,10,2017,43732.47076,65598.70614
15/10/2017,1,NAH,H,HHW,15,10,2017,45665.19464,68497.79196
16/10/2017,2,NAH,W,HWW,16,10,2017,56188.61896,84282.92844
17/10/2017,3,NAH,W,WWW,17,10,2017,70136.56547,105204.8482
18/10/2017,4,OH,W,WWW,18,10,2017,69666.2448,104499.3672
19/10/2017,5,NH,W,WWW,19,10,2017,46186.9566,69280.4349
20/10/2017,6,OH,W,WWH,20,10,2017,48928.04408,73392.06612
21/10/2017,7,OH,H,WHH,21,10,2017,34987.44636,52481.16954
22/10/2017,1,NAH,H,HHW,22,10,2017,14815.10016,22222.65024
23/10/2017,2,NAH,W,HWW,23,10,2017,33642.62328,50463.93492
24/10/2017,3,NAH,W,WWW,24,10,2017,37750.58012,56625.87018
25/10/2017,4,NAH,W,WWW,25,10,2017,32062.63988,48093.95982
26/10/2017,5,OH,W,WWW,26,10,2017,19951.8834,29927.8251
27/10/2017,6,NAH,W,WWH,27,10,2017,34436.28936,51654.43404
28/10/2017,7,NAH,H,WHH,28,10,2017,36876.07768,55314.11652
29/10/2017,1,NAH,H,HHW,29,10,2017,66138.84,99208.26
30/10/2017,2,NAH,W,HWW,30,10,2017,37779.97516,56669.96274
31/10/2017,3,O,W,WWW,31,10,2017,32099.38368,48149.07552
01/11/2017,4,NAH,W,WWW,1,11,2017,66366.65156,99549.97734
02/11/2017,5,NAH,W,WWW,2,11,2017,38867.59164,58301.38746
03/11/2017,6,NAH,W,WWH,3,11,2017,29336.24992,44004.37488
04/11/2017,7,NH,H,WHH,4,11,2017,43004.94352,64507.41528
05/11/2017,1,NAH,H,HHW,5,11,2017,47406.85076,71110.27614
06/11/2017,2,NAH,W,HWW,6,11,2017,37361.09584,56041.64376
07/11/2017,3,NAH,W,WWW,7,11,2017,38669.17512,58003.76268
08/11/2017,4,NAH,W,WWW,8,11,2017,26778.88144,40168.32216
09/11/2017,5,NAH,W,WWW,9,11,2017,23464.59068,35196.88602
10/11/2017,6,NAH,W,WWH,10,11,2017,38970.47428,58455.71142
11/11/2017,7,NAH,H,WHH,11,11,2017,38647.12884,57970.69326
12/11/2017,1,NAH,H,HHW,12,11,2017,34612.6596,51918.9894
13/11/2017,2,NAH,W,HWW,13,11,2017,25000.48152,37500.72228
14/11/2017,3,NAH,W,WWW,14,11,2017,16343.64224,24515.46336
15/11/2017,4,NAH,W,WWW,15,11,2017,28395.60864,42593.41296
16/11/2017,5,NAH,W,WWW,16,11,2017,29336.24992,44004.37488
17/11/2017,6,NAH,W,WWH,17,11,2017,45768.07728,68652.11592
18/11/2017,7,NAH,H,WHH,18,11,2017,22913.43368,34370.15052
19/11/2017,1,NAH,H,HHW,19,11,2017,38301.73712,57452.60568
20/11/2017,2,NAH,W,HWW,20,11,2017,26433.48972,39650.23458
21/11/2017,3,NAH,W,WWW,21,11,2017,17820.743,26731.1145
22/11/2017,4,NAH,W,WWW,22,11,2017,34017.41004,51026.11506
23/11/2017,5,NAH,W,WWW,23,11,2017,18320.45868,27480.68802
24/11/2017,6,OH,W,WWH,24,11,2017,31430.64652,47145.96978
25/11/2017,7,NAH,H,WHH,25,11,2017,32084.68616,48127.02924
26/11/2017,1,NAH,H,HHW,26,11,2017,32283.10268,48424.65402
27/11/2017,2,NAH,W,HWW,27,11,2017,41160.40476,61740.60714
28/11/2017,3,NAH,W,WWW,28,11,2017,45995.88884,68993.83326
29/11/2017,4,NAH,W,WWW,29,11,2017,54549.84548,81824.76822
30/11/2017,5,NAH,W,WWW,30,11,2017,39124.79824,58687.19736
01/12/2017,6,NAH,W,WWH,1,12,2017,43982.3286,65973.4929
02/12/2017,7,NH,H,WHH,2,12,2017,58650.45356,87975.68034
03/12/2017,1,NAH,H,HHW,3,12,2017,49258.73828,73888.10742
04/12/2017,2,NAH,W,HWW,4,12,2017,42372.95016,63559.42524
05/12/2017,3,NAH,W,WWW,5,12,2017,43350.33524,65025.50286
06/12/2017,4,NAH,W,WWW,6,12,2017,38867.59164,58301.38746
07/12/2017,5,NAH,W,WWW,7,12,2017,22097.72132,33146.58198
08/12/2017,6,NAH,W,WWH,8,12,2017,32701.982,49052.973
09/12/2017,7,NAH,H,WHH,9,12,2017,40616.59652,60924.89478
10/12/2017,1,NAH,H,HHW,10,12,2017,33921.87616,50882.81424
11/12/2017,2,NAH,W,HWW,11,12,2017,38051.87928,57077.81892
12/12/2017,3,NAH,W,WWW,12,12,2017,24559.55592,36839.33388
13/12/2017,4,O,W,WWW,13,12,2017,59172.21552,88758.32328
14/12/2017,5,NAH,W,WWW,14,12,2017,45826.86736,68740.30104
15/12/2017,6,NAH,W,WWH,15,12,2017,47024.71524,70537.07286
16/12/2017,7,NAH,H,WHH,16,12,2017,38448.71232,57673.06848
17/12/2017,1,NAH,H,HHW,17,12,2017,28138.40204,42207.60306
18/12/2017,2,NAH,W,HWW,18,12,2017,24846.15756,37269.23634
19/12/2017,3,NAH,W,WWW,19,12,2017,35105.02652,52657.53978
20/12/2017,4,O,W,WWW,20,12,2017,43342.98648,65014.47972
21/12/2017,5,NAH,W,WWW,21,12,2017,14829.79768,22244.69652
22/12/2017,6,NAH,W,WWH,22,12,2017,41292.68244,61939.02366
23/12/2017,7,NAH,H,WHH,23,12,2017,29130.48464,43695.72696
24/12/2017,1,OH,H,HHW,24,12,2017,34443.63812,51665.45718
25/12/2017,2,NH,W,HWW,25,12,2017,13911.20268,20866.80402
26/12/2017,3,NAH,W,WWW,26,12,2017,28064.91444,42097.37166
27/12/2017,4,NAH,W,WWW,27,12,2017,68608.02333,102912.035
28/12/2017,5,NAH,W,WWW,28,12,2017,41219.19484,61828.79226
29/12/2017,6,NAH,W,WWH,29,12,2017,47958,71011.06788
30/12/2017,7,NAH,H,WHH,30,12,2017,64607.21144,96910.81716
31/12/2017,1,O,H,HHW,31,12,2017,61914.77275,92872.15913
01/01/2018,2,OH,W,HWW,1,1,2018,56547.82635,84821.73952
02/01/2018,3,NAH,W,WWW,2,1,2018,62529.42304,93794.13456
03/01/2018,4,NAH,W,WWW,3,1,2018,43122.96461,64684.44691
04/01/2018,5,NAH,W,WWW,4,1,2018,59418.69293,89128.0394
05/01/2018,6,NAH,W,WWH,5,1,2018,56352.93723,84529.40585
06/01/2018,7,NAH,H,WHH,6,1,2018,52635.05257,78952.57886
07/01/2018,1,NAH,H,HHW,7,1,2018,37928.42011,56892.63017
08/01/2018,2,NAH,W,HWW,8,1,2018,48542.38115,72813.57173
09/01/2018,3,NAH,W,WWW,9,1,2018,37950.90732,56926.36098
10/01/2018,4,NAH,W,WWW,10,1,2018,33835.74869,50753.62304
11/01/2018,5,NAH,W,WWW,11,1,2018,15028.94907,22543.42361
12/01/2018,6,NAH,W,WWH,12,1,2018,15388.74437,23083.11655
13/01/2018,7,NAH,H,WHH,13,1,2018,16633.03641,24949.55461
14/01/2018,1,OH,H,HHW,14,1,2018,30372.71903,45559.07855
15/01/2018,2,NAH,W,HWW,15,1,2018,40304.56817,60456.85226
16/01/2018,3,NAH,W,WWW,16,1,2018,42388.38255,63582.57383
17/01/2018,4,NAH,W,WWW,17,1,2018,33760.79134,50641.18701
18/01/2018,5,NAH,W,WWW,18,1,2018,34150.56957,51225.85436
19/01/2018,6,NAH,W,WWH,19,1,2018,26392.48364,39588.72546
20/01/2018,7,NAH,H,WHH,20,1,2018,37396.22291,56094.33437
21/01/2018,1,NAH,H,HHW,21,1,2018,32928.76473,49393.1471
22/01/2018,2,OH,W,HWW,22,1,2018,19144.1077,28716.16155
23/01/2018,3,NAH,W,WWW,23,1,2018,34592.81795,51889.22692
24/01/2018,4,NAH,W,WWW,24,1,2018,25208.15748,37812.23622
25/01/2018,5,NAH,W,WWW,25,1,2018,32081.74665,48122.61998
26/01/2018,6,NH,W,WWH,26,1,2018,22217.35913,33326.0387
27/01/2018,7,NAH,H,WHH,27,1,2018,38610.53201,57915.79802
28/01/2018,1,NAH,H,HHW,28,1,2018,47358.05499,71037.08249
29/01/2018,2,NAH,W,HWW,29,1,2018,53587.01095,80380.51642
30/01/2018,3,NAH,W,WWW,30,1,2018,44449.70973,66674.5646
31/01/2018,4,OH,W,WWW,31,1,2018,46151.24163,69226.86244
01/02/2018,5,NAH,W,WWW,1,2,2018,75489.5492,113234.3238
02/02/2018,6,NAH,W,WWH,2,2,2018,37471.18027,56206.7704
03/02/2018,7,NAH,H,WHH,3,2,2018,46683.43883,70025.15824
04/02/2018,1,NAH,H,HHW,4,2,2018,46488.54971,69732.82457
05/02/2018,2,NAH,W,HWW,5,2,2018,48654.81718,72982.22577
06/02/2018,3,NAH,W,WWW,6,2,2018,38115.81349,57173.72024
07/02/2018,4,NAH,W,WWW,7,2,2018,34667.7753,52001.66295
08/02/2018,5,NAH,W,WWW,8,2,2018,26767.2704,40150.9056
09/02/2018,6,NAH,W,WWH,9,2,2018,26939.67231,40409.50846
10/02/2018,7,OH,H,WHH,10,2,2018,30964.88211,46447.32317
11/02/2018,1,NAH,H,HHW,11,2,2018,37471.18027,56206.7704
12/02/2018,2,NAH,W,HWW,12,2,2018,23783.96779,35675.95168
13/02/2018,3,NH,W,WWW,13,2,2018,41219.04787,61828.5718
14/02/2018,4,O,W,WWW,14,2,2018,36294.34984,54441.52476
15/02/2018,5,NAH,W,WWW,15,2,2018,33086.17517,49629.26276
16/02/2018,6,O,W,WWH,16,2,2018,30530.12947,45795.1942
17/02/2018,7,NAH,H,WHH,17,2,2018,34210.53545,51315.80318
18/02/2018,1,NAH,H,HHW,18,2,2018,35919.56308,53879.34462
19/02/2018,2,OH,W,HWW,19,2,2018,28461.30655,42691.95983
20/02/2018,3,NAH,W,WWW,20,2,2018,29353.29904,44029.94856
21/02/2018,4,NAH,W,WWW,21,2,2018,25433.02953,38149.5443
22/02/2018,5,NAH,W,WWW,22,2,2018,35274.92985,52912.39478
23/02/2018,6,NAH,W,WWH,23,2,2018,607.1545512,910.7318268
24/02/2018,7,NAH,H,WHH,24,2,2018,42935.57123,64403.35684
25/02/2018,1,NAH,H,HHW,25,2,2018,54718.86696,82078.30044
26/02/2018,2,NAH,W,HWW,26,2,2018,45783.9506,68675.9259
27/02/2018,3,NAH,W,WWW,27,2,2018,57477.29751,86215.94627
28/02/2018,4,NAH,W,WWW,28,2,2018,55385.98739,83078.98109
01/03/2018,5,OH,W,WWW,1,3,2018,75377.1132,113065.6698
02/03/2018,6,OH,W,WWH,2,3,2018,50116.48555,75174.72832
03/03/2018,7,NAH,H,WHH,3,3,2018,48339.99631,72509.99446
04/03/2018,1,NAH,H,HHW,4,3,2018,71239.46733,106859.201
05/03/2018,2,NAH,W,HWW,5,3,2018,46541.01986,69811.52979
06/03/2018,3,NAH,W,WWW,6,3,2018,39719.90083,59579.85124
07/03/2018,4,NAH,W,WWW,7,3,2018,33063.68797,49595.53195
08/03/2018,5,NAH,W,WWW,8,3,2018,37696.05232,56544.07848
09/03/2018,6,NAH,W,WWH,9,3,2018,22622.12883,33933.19325
10/03/2018,7,NAH,H,WHH,10,3,2018,42485.82711,63728.74067
11/03/2018,1,NAH,H,HHW,11,3,2018,38453.12157,57679.68236
12/03/2018,2,NAH,W,HWW,12,3,2018,39397.58421,59096.37632
13/03/2018,3,NAH,W,WWW,13,3,2018,29645.63271,44468.44907
14/03/2018,4,NAH,W,WWW,14,3,2018,39997.24303,59995.86454
15/03/2018,5,NAH,W,WWW,15,3,2018,40776.79949,61165.19923
16/03/2018,6,NAH,W,WWH,16,3,2018,29623.14551,44434.71827
17/03/2018,7,NAH,H,WHH,17,3,2018,25185.67027,37778.50541
18/03/2018,1,OH,H,HHW,18,3,2018,21625.19605,32437.79408
19/03/2018,2,NAH,W,HWW,19,3,2018,34877.65589,52316.48383
20/03/2018,3,NAH,W,WWW,20,3,2018,27426.8951,41140.34265
21/03/2018,4,NAH,W,WWW,21,3,2018,29248.35875,43872.53813
22/03/2018,5,NAH,W,WWW,22,3,2018,24023.83131,36035.74697
23/03/2018,6,NAH,W,WWH,23,3,2018,24938.31101,37407.46652
24/03/2018,7,NAH,H,WHH,24,3,2018,30747.50579,46121.25869
25/03/2018,1,OH,H,HHW,25,3,2018,40387.02126,60580.53189
26/03/2018,2,NAH,W,HWW,26,3,2018,35612.23793,53418.3569
27/03/2018,3,NAH,W,WWW,27,3,2018,34218.03119,51327.04678
28/03/2018,4,NAH,W,WWW,28,3,2018,34840.17721,52260.26581
29/03/2018,5,R-C,W,WWW,29,3,2018,58196.88809,87295.33214
30/03/2018,6,NH,W,WWH,30,3,2018,33393.50031,50090.25047
31/03/2018,7,O,H,WHH,31,3,2018,45611.54869,68417.32304
01/04/2018,1,OH,H,HHW,1,4,2018,55033.68784,82550.53176
02/04/2018,2,NAH,W,HWW,2,4,2018,47860.26925,71790.40388
03/04/2018,3,NAH,W,WWW,3,4,2018,51570.65817,77355.98726
04/04/2018,4,NAH,W,WWW,4,4,2018,58039.47765,87059.21648
05/04/2018,5,NAH,W,WWW,5,4,2018,45139.31737,67708.97606
06/04/2018,6,NAH,W,WWH,6,4,2018,33153.63679,49730.45518
07/04/2018,7,NAH,H,WHH,7,4,2018,50903.53774,76355.30661
08/04/2018,1,NAH,H,HHW,8,4,2018,41916.15124,62874.22686
09/04/2018,2,NAH,W,HWW,9,4,2018,27164.54437,40746.81655
10/04/2018,3,NAH,W,WWW,10,4,2018,21640.18752,32460.28128
11/04/2018,4,NAH,W,WWW,11,4,2018,38100.82202,57151.23303
12/04/2018,5,NAH,W,WWW,12,4,2018,38633.01922,57949.52883
13/04/2018,6,NAH,W,WWH,13,4,2018,40372.02979,60558.04468
14/04/2018,7,OH,H,WHH,14,4,2018,32269.14003,48403.71005
15/04/2018,1,OH,H,HHW,15,4,2018,50483.77657,75725.66486
16/04/2018,2,NAH,W,HWW,16,4,2018,39734.89229,59602.33844
17/04/2018,3,NAH,W,WWW,17,4,2018,27104.57848,40656.86772
18/04/2018,4,NAH,W,WWW,18,4,2018,29818.03463,44727.05194
19/04/2018,5,NAH,W,WWW,19,4,2018,41398.94551,62098.41826
20/04/2018,6,NAH,W,WWH,20,4,2018,20860.63106,31290.94659
21/04/2018,7,NAH,H,WHH,21,4,2018,18866.7655,28300.14825
22/04/2018,1,NAH,H,HHW,22,4,2018,25253.13189,37879.69783
23/04/2018,2,NAH,W,HWW,23,4,2018,30147.84697,45221.77046
24/04/2018,3,NAH,W,WWW,24,4,2018,26534.90261,39802.35391
25/04/2018,4,NAH,W,WWW,25,4,2018,28671.18714,43006.78071
26/04/2018,5,NAH,W,WWW,26,4,2018,60985.30159,91477.95238
27/04/2018,6,NAH,W,WWH,27,4,2018,47672.87587,71509.31381
28/04/2018,7,NAH,H,WHH,28,4,2018,27104.57848,40656.86772
29/04/2018,1,NAH,H,HHW,29,4,2018,66794.4964,100191.7446
30/04/2018,2,NH,W,HWW,30,4,2018,39285.14818,58927.72227
01/05/2018,3,O,W,WWW,1,5,2018,54756.34563,82134.51845
02/05/2018,4,NAH,W,WWW,2,5,2018,49014.61247,73521.91871
03/05/2018,5,NAH,W,WWW,3,5,2018,53174.74551,79762.11826
04/05/2018,6,NAH,W,WWH,4,5,2018,39472.54156,59208.81234
05/05/2018,7,NAH,H,WHH,5,5,2018,37163.85512,55745.78268
06/05/2018,1,NAH,H,HHW,6,5,2018,49516.82673,74275.2401
07/05/2018,2,NAH,W,HWW,7,5,2018,59148.84646,88723.26969
08/05/2018,3,NAH,W,WWW,8,5,2018,38655.50643,57983.25964
09/05/2018,4,OH,W,WWW,9,5,2018,45626.54016,68439.81024
10/05/2018,5,NAH,W,WWW,10,5,2018,51143.40127,76715.1019
11/05/2018,6,NAH,W,WWH,11,5,2018,29525.70095,44288.55143
12/05/2018,7,NAH,H,WHH,12,5,2018,28101.51127,42152.2669
13/05/2018,1,O,H,HHW,13,5,2018,41181.56919,61772.35378
14/05/2018,2,NAH,W,HWW,14,5,2018,40934.20993,61401.31489
15/05/2018,3,NAH,W,WWW,15,5,2018,49464.35659,74196.53488
16/05/2018,4,NAH,W,WWW,16,5,2018,37898.43717,56847.65576
17/05/2018,5,NAH,W,WWW,17,5,2018,44127.39312,66191.08968
18/05/2018,6,NAH,W,WWH,18,5,2018,26040.18409,39060.27613
19/05/2018,7,NAH,H,WHH,19,5,2018,66014.93991,99022.40986
20/05/2018,1,NAH,H,HHW,20,5,2018,39592.47333,59388.70999
21/05/2018,2,NAH,W,HWW,21,5,2018,41069.13316,61603.69974
22/05/2018,3,NAH,W,WWW,22,5,2018,56547.82635,84821.73952
23/05/2018,4,NAH,W,WWW,23,5,2018,55303.53431,82955.30146
24/05/2018,5,NAH,W,WWW,24,5,2018,39097.7548,58646.6322
25/05/2018,6,NAH,W,WWH,25,5,2018,28866.07625,43299.11438
26/05/2018,7,NAH,H,WHH,26,5,2018,39877.31127,59815.9669
27/05/2018,1,NAH,H,HHW,27,5,2018,33116.15811,49674.23717
28/05/2018,2,NAH,W,HWW,28,5,2018,62304.55098,93456.82647
29/05/2018,3,NAH,W,WWW,29,5,2018,53811.883,80717.8245
30/05/2018,4,NAH,W,WWW,30,5,2018,55678.32107,83517.4816
31/05/2018,5,NAH,W,WWW,31,5,2018,56907.62164,85361.43246
01/06/2018,6,NAH,W,WWH,1,6,2018,12630.31381,18945.47072
02/06/2018,7,NAH,H,WHH,2,6,2018,30417.69344,45626.54016
03/06/2018,1,NAH,H,HHW,3,6,2018,55445.95327,83168.92991
04/06/2018,2,NAH,W,HWW,4,6,2018,65122.94742,97684.42113
05/06/2018,3,NAH,W,WWW,5,6,2018,51420.74347,77131.11521
06/06/2018,4,NAH,W,WWW,6,6,2018,46158.73736,69238.10604
07/06/2018,5,NAH,W,WWW,7,6,2018,47612.90999,71419.36499
08/06/2018,6,NAH,W,WWH,8,6,2018,31324.6774,46987.0161
09/06/2018,7,NAH,H,WHH,9,6,2018,44202.35047,66303.52571
10/06/2018,1,NAH,H,HHW,10,6,2018,44419.72679,66629.59019
11/06/2018,2,NAH,W,HWW,11,6,2018,41271.51801,61907.27702
12/06/2018,3,NAH,W,WWW,12,6,2018,37456.18879,56184.28319
13/06/2018,4,NAH,W,WWW,13,6,2018,36459.25601,54688.88402
14/06/2018,5,NAH,W,WWW,14,6,2018,49231.98879,73847.98319
